         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
          9605   8.21402e+02   9.60500e+03  -1.23230e+02   8.06160e-01   8.25417e+02
          9606   8.21476e+02   9.60600e+03  -1.23266e+02   8.05962e-01   8.25500e+02
          9607   8.21559e+02   9.60700e+03  -1.23302e+02   8.05707e-01   8.25583e+02
          9608   8.21646e+02   9.60800e+03  -1.23340e+02   8.05345e-01   8.25667e+02
          9609   8.21730e+02   9.60900e+03  -1.23374e+02   8.04956e-01   8.25750e+02
          9610   8.21810e+02   9.61000e+03  -1.23405e+02   8.04518e-01   8.25833e+02
          9611   8.21898e+02   9.61100e+03  -1.23437e+02   8.04079e-01   8.25917e+02
          9612   8.21980e+02   9.61200e+03  -1.23471e+02   8.03502e-01   8.26000e+02
          9613   8.22063e+02   9.61300e+03  -1.23502e+02   8.03089e-01   8.26083e+02
          9614   8.22142e+02   9.61400e+03  -1.23533e+02   8.02752e-01   8.26167e+02
          9615   8.22227e+02   9.61500e+03  -1.23566e+02   8.02453e-01   8.26250e+02
          9616   8.22309e+02   9.61600e+03  -1.23591e+02   8.02388e-01   8.26333e+02
          9617   8.22399e+02   9.61700e+03  -1.23619e+02   8.02258e-01   8.26417e+02
          9618   8.22485e+02   9.61800e+03  -1.23651e+02   8.02144e-01   8.26500e+02
          9619   8.22563e+02   9.61900e+03  -1.23681e+02   8.02050e-01   8.26583e+02
          9620   8.22643e+02   9.62000e+03  -1.23704e+02   8.01961e-01   8.26667e+02
          9621   8.22732e+02   9.62100e+03  -1.23731e+02   8.01826e-01   8.26750e+02
          9622   8.22819e+02   9.62200e+03  -1.23758e+02   8.01663e-01   8.26833e+02
          9623   8.22901e+02   9.62300e+03  -1.23784e+02   8.01450e-01   8.26917e+02
          9624   8.22977e+02   9.62400e+03  -1.23808e+02   8.01133e-01   8.27000e+02
          9625   8.23067e+02   9.62500e+03  -1.23829e+02   8.00894e-01   8.27083e+02
          9626   8.23152e+02   9.62600e+03  -1.23850e+02   8.00687e-01   8.27167e+02
          9627   8.23227e+02   9.62700e+03  -1.23871e+02   8.00495e-01   8.27250e+02
          9628   8.23318e+02   9.62800e+03  -1.23889e+02   8.00332e-01   8.27333e+02
          9629   8.23398e+02   9.62900e+03  -1.23912e+02   8.00120e-01   8.27417e+02
          9630   8.23481e+02   9.63000e+03  -1.23937e+02   7.99887e-01   8.27500e+02
          9631   8.23565e+02   9.63100e+03  -1.23961e+02   7.99610e-01   8.27583e+02
          9632   8.23648e+02   9.63200e+03  -1.23981e+02   7.99334e-01   8.27667e+02
          9633   8.23735e+02   9.63300e+03  -1.24003e+02   7.99048e-01   8.27750e+02
          9634   8.23819e+02   9.63400e+03  -1.24027e+02   7.98723e-01   8.27833e+02
          9635   8.23900e+02   9.63500e+03  -1.24052e+02   7.98401e-01   8.27917e+02
          9636   8.23984e+02   9.63600e+03  -1.24083e+02   7.98093e-01   8.28000e+02
          9637   8.24063e+02   9.63700e+03  -1.24110e+02   7.97823e-01   8.28083e+02
          9638   8.24147e+02   9.63800e+03  -1.24135e+02   7.97542e-01   8.28167e+02
          9639   8.24232e+02   9.63900e+03  -1.24162e+02   7.97279e-01   8.28250e+02
          9640   8.24311e+02   9.64000e+03  -1.24187e+02   7.97157e-01   8.28333e+02
          9641   8.24392e+02   9.64100e+03  -1.24211e+02   7.97026e-01   8.28417e+02
          9642   8.24476e+02   9.64200e+03  -1.24235e+02   7.96896e-01   8.28500e+02
          9643   8.24562e+02   9.64300e+03  -1.24260e+02   7.96733e-01   8.28583e+02
          9644   8.24638e+02   9.64400e+03  -1.24287e+02   7.96646e-01   8.28667e+02
          9645   8.24724e+02   9.64500e+03  -1.24312e+02   7.96500e-01   8.28750e+02
          9646   8.24811e+02   9.64600e+03  -1.24337e+02   7.96296e-01   8.28833e+02
          9647   8.24898e+02   9.64700e+03  -1.24363e+02   7.96088e-01   8.28917e+02
          9648   8.24977e+02   9.64800e+03  -1.24390e+02   7.95840e-01   8.29000e+02
          9649   8.25062e+02   9.64900e+03  -1.24419e+02   7.95616e-01   8.29083e+02
          9650   8.25140e+02   9.65000e+03  -1.24447e+02   7.95358e-01   8.29167e+02
          9651   8.25228e+02   9.65100e+03  -1.24477e+02   7.95101e-01   8.29250e+02
          9652   8.25316e+02   9.65200e+03  -1.24506e+02   7.94881e-01   8.29333e+02
          9653   8.25398e+02   9.65300e+03  -1.24535e+02   7.94679e-01   8.29417e+02
          9654   8.25488e+02   9.65400e+03  -1.24565e+02   7.94501e-01   8.29500e+02
          9655   8.25569e+02   9.65500e+03  -1.24595e+02   7.94341e-01   8.29583e+02
          9656   8.25648e+02   9.65600e+03  -1.24627e+02   7.94150e-01   8.29667e+02
          9657   8.25732e+02   9.65700e+03  -1.24657e+02   7.93951e-01   8.29750e+02
          9658   8.25810e+02   9.65800e+03  -1.24687e+02   7.93738e-01   8.29833e+02
          9659   8.25902e+02   9.65900e+03  -1.24715e+02   7.93482e-01   8.29917e+02
          9660   8.25981e+02   9.66000e+03  -1.24739e+02   7.93171e-01   8.30000e+02
          9661   8.26070e+02   9.66100e+03  -1.24765e+02   7.92919e-01   8.30083e+02
          9662   8.26146e+02   9.66200e+03  -1.24793e+02   7.92700e-01   8.30167e+02
          9663   8.26232e+02   9.66300e+03  -1.24821e+02   7.92498e-01   8.30250e+02
          9664   8.26311e+02   9.66400e+03  -1.24845e+02   7.92366e-01   8.30333e+02
          9665   8.26398e+02   9.66500e+03  -1.24873e+02   7.92242e-01   8.30417e+02
          9666   8.26484e+02   9.66600e+03  -1.24903e+02   7.92141e-01   8.30500e+02
          9667   8.26568e+02   9.66700e+03  -1.24935e+02   7.92055e-01   8.30583e+02
          9668   8.26656e+02   9.66800e+03  -1.24966e+02   7.91960e-01   8.30667e+02
          9669   8.26729e+02   9.66900e+03  -1.24998e+02   7.91797e-01   8.30750e+02
          9670   8.26814e+02   9.67000e+03  -1.25032e+02   7.91545e-01   8.30833e+02
          9671   8.26901e+02   9.67100e+03  -1.25067e+02   7.91228e-01   8.30917e+02
          9672   8.26982e+02   9.67200e+03  -1.25106e+02   7.90658e-01   8.31000e+02
          9673   8.27067e+02   9.67300e+03  -1.25141e+02   7.90162e-01   8.31083e+02
          9674   8.27152e+02   9.67400e+03  -1.25178e+02   7.89645e-01   8.31167e+02
          9675   8.27229e+02   9.67500e+03  -1.25214e+02   7.89137e-01   8.31250e+02
          9676   8.27309e+02   9.67600e+03  -1.25250e+02   7.88566e-01   8.31333e+02
          9677   8.27389e+02   9.67700e+03  -1.25284e+02   7.88105e-01   8.31417e+02
          9678   8.27475e+02   9.67800e+03  -1.25318e+02   7.87657e-01   8.31500e+02
          9679   8.27562e+02   9.67900e+03  -1.25354e+02   7.87237e-01   8.31583e+02
          9680   8.27647e+02   9.68000e+03  -1.25385e+02   7.86924e-01   8.31667e+02
          9681   8.27734e+02   9.68100e+03  -1.25414e+02   7.86561e-01   8.31750e+02
          9682   8.27808e+02   9.68200e+03  -1.25442e+02   7.86224e-01   8.31833e+02
          9683   8.27893e+02   9.68300e+03  -1.25468e+02   7.85915e-01   8.31917e+02
          9684   8.27980e+02   9.68400e+03  -1.25489e+02   7.85616e-01   8.32000e+02
          9685   8.28064e+02   9.68500e+03  -1.25514e+02   7.85308e-01   8.32083e+02
          9686   8.28146e+02   9.68600e+03  -1.25544e+02   7.85027e-01   8.32167e+02
          9687   8.28229e+02   9.68700e+03  -1.25577e+02   7.84768e-01   8.32250e+02
          9688   8.28311e+02   9.68800e+03  -1.25607e+02   7.84624e-01   8.32333e+02
          9689   8.28395e+02   9.68900e+03  -1.25638e+02   7.84434e-01   8.32417e+02
          9690   8.28486e+02   9.69000e+03  -1.25668e+02   7.84202e-01   8.32500e+02
          9691   8.28571e+02   9.69100e+03  -1.25694e+02   7.83974e-01   8.32583e+02
          9692   8.28653e+02   9.69200e+03  -1.25716e+02   7.83801e-01   8.32667e+02
          9693   8.28740e+02   9.69300e+03  -1.25741e+02   7.83600e-01   8.32750e+02
          9694   8.28818e+02   9.69400e+03  -1.25766e+02   7.83354e-01   8.32833e+02
          9695   8.28900e+02   9.69500e+03  -1.25791e+02   7.83108e-01   8.32917e+02
          9696   8.28981e+02   9.69600e+03  -1.25825e+02   7.82882e-01   8.33000e+02
          9697   8.29060e+02   9.69700e+03  -1.25855e+02   7.82681e-01   8.33083e+02
          9698   8.29148e+02   9.69800e+03  -1.25884e+02   7.82505e-01   8.33167e+02
          9699   8.29232e+02   9.69900e+03  -1.25911e+02   7.82345e-01   8.33250e+02
          9700   8.29316e+02   9.70000e+03  -1.25928e+02   7.82235e-01   8.33333e+02
          9701   8.29393e+02   9.70100e+03  -1.25953e+02   7.82056e-01   8.33417e+02
          9702   8.29481e+02   9.70200e+03  -1.25980e+02   7.81877e-01   8.33500e+02
          9703   8.29568e+02   9.70300e+03  -1.26006e+02   7.81705e-01   8.33583e+02
          9704   8.29656e+02   9.70400e+03  -1.26040e+02   7.81409e-01   8.33667e+02
          9705   8.29738e+02   9.70500e+03  -1.26072e+02   7.81071e-01   8.33750e+02
          9706   8.29821e+02   9.70600e+03  -1.26107e+02   7.80736e-01   8.33833e+02
          9707   8.29907e+02   9.70700e+03  -1.26143e+02   7.80412e-01   8.33917e+02
          9708   8.29988e+02   9.70800e+03  -1.26183e+02   7.79894e-01   8.34000e+02
          9709   8.30069e+02   9.70900e+03  -1.26219e+02   7.79490e-01   8.34083e+02
          9710   8.30158e+02   9.71000e+03  -1.26256e+02   7.79114e-01   8.34167e+02
          9711   8.30241e+02   9.71100e+03  -1.26292e+02   7.78712e-01   8.34250e+02
          9712   8.30319e+02   9.71200e+03  -1.26332e+02   7.78337e-01   8.34333e+02
          9713   8.30403e+02   9.71300e+03  -1.26370e+02   7.77903e-01   8.34417e+02
          9714   8.30481e+02   9.71400e+03  -1.26408e+02   7.77430e-01   8.34500e+02
          9715   8.30567e+02   9.71500e+03  -1.26447e+02   7.76968e-01   8.34583e+02
          9716   8.30645e+02   9.71600e+03  -1.26497e+02   7.76425e-01   8.34667e+02
          9717   8.30732e+02   9.71700e+03  -1.26536e+02   7.75940e-01   8.34750e+02
          9718   8.30817e+02   9.71800e+03  -1.26574e+02   7.75506e-01   8.34833e+02
          9719   8.30901e+02   9.71900e+03  -1.26615e+02   7.75108e-01   8.34917e+02
          9720   8.30987e+02   9.72000e+03  -1.26650e+02   7.74680e-01   8.35000e+02
          9721   8.31063e+02   9.72100e+03  -1.26685e+02   7.74301e-01   8.35083e+02
          9722   8.31157e+02   9.72200e+03  -1.26720e+02   7.73973e-01   8.35167e+02
          9723   8.31239e+02   9.72300e+03  -1.26755e+02   7.73679e-01   8.35250e+02
          9724   8.31318e+02   9.72400e+03  -1.26790e+02   7.73481e-01   8.35333e+02
          9725   8.31399e+02   9.72500e+03  -1.26823e+02   7.73219e-01   8.35417e+02
          9726   8.31489e+02   9.72600e+03  -1.26856e+02   7.72971e-01   8.35500e+02
          9727   8.31564e+02   9.72700e+03  -1.26890e+02   7.72742e-01   8.35583e+02
          9728   8.31651e+02   9.72800e+03  -1.26917e+02   7.72595e-01   8.35667e+02
          9729   8.31731e+02   9.72900e+03  -1.26947e+02   7.72415e-01   8.35750e+02
          9730   8.31819e+02   9.73000e+03  -1.26980e+02   7.72192e-01   8.35833e+02
          9731   8.31906e+02   9.73100e+03  -1.27013e+02   7.71971e-01   8.35917e+02
          9732   8.31986e+02   9.73200e+03  -1.27038e+02   7.71769e-01   8.36000e+02
          9733   8.32066e+02   9.73300e+03  -1.27066e+02   7.71479e-01   8.36083e+02
          9734   8.32155e+02   9.73400e+03  -1.27095e+02   7.71128e-01   8.36167e+02
          9735   8.32236e+02   9.73500e+03  -1.27123e+02   7.70775e-01   8.36250e+02
          9736   8.32310e+02   9.73600e+03  -1.27148e+02   7.70379e-01   8.36333e+02
          9737   8.32399e+02   9.73700e+03  -1.27175e+02   7.70030e-01   8.36417e+02
          9738   8.32483e+02   9.73800e+03  -1.27203e+02   7.69662e-01   8.36500e+02
          9739   8.32569e+02   9.73900e+03  -1.27230e+02   7.69308e-01   8.36583e+02
          9740   8.32650e+02   9.74000e+03  -1.27258e+02   7.69043e-01   8.36667e+02
          9741   8.32737e+02   9.74100e+03  -1.27284e+02   7.68760e-01   8.36750e+02
          9742   8.32820e+02   9.74200e+03  -1.27310e+02   7.68447e-01   8.36833e+02
          9743   8.32902e+02   9.74300e+03  -1.27334e+02   7.68145e-01   8.36917e+02
          9744   8.32995e+02   9.74400e+03  -1.27355e+02   7.67902e-01   8.37000e+02
          9745   8.33076e+02   9.74500e+03  -1.27378e+02   7.67595e-01   8.37083e+02
          9746   8.33157e+02   9.74600e+03  -1.27401e+02   7.67297e-01   8.37167e+02
          9747   8.33240e+02   9.74700e+03  -1.27425e+02   7.67016e-01   8.37250e+02
          9748   8.33317e+02   9.74800e+03  -1.27452e+02   7.66657e-01   8.37333e+02
          9749   8.33396e+02   9.74900e+03  -1.27478e+02   7.66335e-01   8.37417e+02
          9750   8.33479e+02   9.75000e+03  -1.27505e+02   7.66046e-01   8.37500e+02
          9751   8.33566e+02   9.75100e+03  -1.27531e+02   7.65780e-01   8.37583e+02
          9752   8.33649e+02   9.75200e+03  -1.27553e+02   7.65522e-01   8.37667e+02
          9753   8.33732e+02   9.75300e+03  -1.27578e+02   7.65246e-01   8.37750e+02
          9754   8.33815e+02   9.75400e+03  -1.27604e+02   7.64990e-01   8.37833e+02
          9755   8.33900e+02   9.75500e+03  -1.27632e+02   7.64753e-01   8.37917e+02
          9756   8.33985e+02   9.75600e+03  -1.27665e+02   7.64494e-01   8.38000e+02
          9757   8.34077e+02   9.75700e+03  -1.27695e+02   7.64227e-01   8.38083e+02
          9758   8.34153e+02   9.75800e+03  -1.27724e+02   7.63952e-01   8.38167e+02
          9759   8.34238e+02   9.75900e+03  -1.27752e+02   7.63639e-01   8.38250e+02
          9760   8.34318e+02   9.76000e+03  -1.27781e+02   7.63255e-01   8.38333e+02
          9761   8.34404e+02   9.76100e+03  -1.27808e+02   7.62876e-01   8.38417e+02
          9762   8.34487e+02   9.76200e+03  -1.27839e+02   7.62520e-01   8.38500e+02
          9763   8.34570e+02   9.76300e+03  -1.27871e+02   7.62182e-01   8.38583e+02
          9764   8.34650e+02   9.76400e+03  -1.27905e+02   7.61775e-01   8.38667e+02
          9765   8.34731e+02   9.76500e+03  -1.27936e+02   7.61412e-01   8.38750e+02
          9766   8.34816e+02   9.76600e+03  -1.27968e+02   7.61064e-01   8.38833e+02
          9767   8.34896e+02   9.76700e+03  -1.27999e+02   7.60687e-01   8.38917e+02
          9768   8.34986e+02   9.76800e+03  -1.28028e+02   7.60312e-01   8.39000e+02
          9769   8.35071e+02   9.76900e+03  -1.28058e+02   7.59913e-01   8.39083e+02
          9770   8.35153e+02   9.77000e+03  -1.28087e+02   7.59539e-01   8.39167e+02
          9771   8.35234e+02   9.77100e+03  -1.28119e+02   7.59187e-01   8.39250e+02
          9772   8.35319e+02   9.77200e+03  -1.28161e+02   7.58868e-01   8.39333e+02
          9773   8.35401e+02   9.77300e+03  -1.28195e+02   7.58523e-01   8.39417e+02
          9774   8.35479e+02   9.77400e+03  -1.28224e+02   7.58204e-01   8.39500e+02
          9775   8.35560e+02   9.77500e+03  -1.28255e+02   7.57910e-01   8.39583e+02
          9776   8.35645e+02   9.77600e+03  -1.28282e+02   7.57606e-01   8.39667e+02
          9777   8.35736e+02   9.77700e+03  -1.28312e+02   7.57273e-01   8.39750e+02
          9778   8.35814e+02   9.77800e+03  -1.28341e+02   7.56878e-01   8.39833e+02
          9779   8.35904e+02   9.77900e+03  -1.28369e+02   7.56434e-01   8.39917e+02
          9780   8.35980e+02   9.78000e+03  -1.28401e+02   7.55913e-01   8.40000e+02
          9781   8.36059e+02   9.78100e+03  -1.28430e+02   7.55408e-01   8.40083e+02
          9782   8.36151e+02   9.78200e+03  -1.28457e+02   7.54937e-01   8.40167e+02
          9783   8.36231e+02   9.78300e+03  -1.28485e+02   7.54493e-01   8.40250e+02
          9784   8.36317e+02   9.78400e+03  -1.28510e+02   7.54105e-01   8.40333e+02
          9785   8.36402e+02   9.78500e+03  -1.28538e+02   7.53779e-01   8.40417e+02
          9786   8.36485e+02   9.78600e+03  -1.28565e+02   7.53510e-01   8.40500e+02
          9787   8.36571e+02   9.78700e+03  -1.28591e+02   7.53277e-01   8.40583e+02
          9788   8.36655e+02   9.78800e+03  -1.28615e+02   7.53150e-01   8.40667e+02
          9789   8.36736e+02   9.78900e+03  -1.28642e+02   7.52924e-01   8.40750e+02
          9790   8.36821e+02   9.79000e+03  -1.28672e+02   7.52643e-01   8.40833e+02
          9791   8.36910e+02   9.79100e+03  -1.28704e+02   7.52364e-01   8.40917e+02
          9792   8.36994e+02   9.79200e+03  -1.28736e+02   7.52010e-01   8.41000e+02
          9793   8.37070e+02   9.79300e+03  -1.28766e+02   7.51666e-01   8.41083e+02
          9794   8.37151e+02   9.79400e+03  -1.28793e+02   7.51316e-01   8.41167e+02
          9795   8.37229e+02   9.79500e+03  -1.28818e+02   7.50929e-01   8.41250e+02
          9796   8.37320e+02   9.79600e+03  -1.28848e+02   7.50559e-01   8.41333e+02
          9797   8.37402e+02   9.79700e+03  -1.28878e+02   7.50197e-01   8.41417e+02
          9798   8.37485e+02   9.79800e+03  -1.28909e+02   7.49811e-01   8.41500e+02
          9799   8.37566e+02   9.79900e+03  -1.28939e+02   7.49437e-01   8.41583e+02
          9800   8.37655e+02   9.80000e+03  -1.28975e+02   7.49011e-01   8.41667e+02
          9801   8.37735e+02   9.80100e+03  -1.29008e+02   7.48590e-01   8.41750e+02
          9802   8.37819e+02   9.80200e+03  -1.29038e+02   7.48146e-01   8.41833e+02
          9803   8.37906e+02   9.80300e+03  -1.29066e+02   7.47715e-01   8.41917e+02
          9804   8.37988e+02   9.80400e+03  -1.29094e+02   7.47300e-01   8.42000e+02
          9805   8.38067e+02   9.80500e+03  -1.29122e+02   7.46957e-01   8.42083e+02
          9806   8.38152e+02   9.80600e+03  -1.29151e+02   7.46640e-01   8.42167e+02
          9807   8.38236e+02   9.80700e+03  -1.29182e+02   7.46302e-01   8.42250e+02
          9808   8.38317e+02   9.80800e+03  -1.29215e+02   7.46084e-01   8.42333e+02
          9809   8.38396e+02   9.80900e+03  -1.29245e+02   7.45764e-01   8.42417e+02
          9810   8.38486e+02   9.81000e+03  -1.29274e+02   7.45446e-01   8.42500e+02
          9811   8.38575e+02   9.81100e+03  -1.29302e+02   7.45145e-01   8.42583e+02
          9812   8.38656e+02   9.81200e+03  -1.29322e+02   7.44737e-01   8.42667e+02
          9813   8.38743e+02   9.81300e+03  -1.29348e+02   7.44387e-01   8.42750e+02
          9814   8.38824e+02   9.81400e+03  -1.29375e+02   7.44078e-01   8.42833e+02
          9815   8.38897e+02   9.81500e+03  -1.29402e+02   7.43794e-01   8.42917e+02
          9816   8.38991e+02   9.81600e+03  -1.29432e+02   7.43455e-01   8.43000e+02
          9817   8.39072e+02   9.81700e+03  -1.29461e+02   7.43152e-01   8.43083e+02
          9818   8.39156e+02   9.81800e+03  -1.29491e+02   7.42859e-01   8.43167e+02
          9819   8.39241e+02   9.81900e+03  -1.29520e+02   7.42533e-01   8.43250e+02
          9820   8.39324e+02   9.82000e+03  -1.29544e+02   7.42204e-01   8.43333e+02
          9821   8.39408e+02   9.82100e+03  -1.29570e+02   7.41842e-01   8.43417e+02
          9822   8.39491e+02   9.82200e+03  -1.29596e+02   7.41497e-01   8.43500e+02
          9823   8.39574e+02   9.82300e+03  -1.29621e+02   7.41170e-01   8.43583e+02
          9824   8.39657e+02   9.82400e+03  -1.29650e+02   7.40763e-01   8.43667e+02
          9825   8.39736e+02   9.82500e+03  -1.29676e+02   7.40376e-01   8.43750e+02
          9826   8.39824e+02   9.82600e+03  -1.29701e+02   7.39969e-01   8.43833e+02
          9827   8.39908e+02   9.82700e+03  -1.29727e+02   7.39574e-01   8.43917e+02
          9828   8.39987e+02   9.82800e+03  -1.29754e+02   7.39179e-01   8.44000e+02
          9829   8.40070e+02   9.82900e+03  -1.29783e+02   7.38778e-01   8.44083e+02
          9830   8.40153e+02   9.83000e+03  -1.29812e+02   7.38407e-01   8.44167e+02
          9831   8.40238e+02   9.83100e+03  -1.29842e+02   7.38064e-01   8.44250e+02
          9832   8.40317e+02   9.83200e+03  -1.29870e+02   7.37713e-01   8.44333e+02
          9833   8.40403e+02   9.83300e+03  -1.29899e+02   7.37372e-01   8.44417e+02
          9834   8.40487e+02   9.83400e+03  -1.29929e+02   7.37038e-01   8.44500e+02
          9835   8.40570e+02   9.83500e+03  -1.29958e+02   7.36674e-01   8.44583e+02
          9836   8.40644e+02   9.83600e+03  -1.29996e+02   7.36298e-01   8.44667e+02
          9837   8.40731e+02   9.83700e+03  -1.30030e+02   7.35905e-01   8.44750e+02
          9838   8.40815e+02   9.83800e+03  -1.30062e+02   7.35507e-01   8.44833e+02
          9839   8.40897e+02   9.83900e+03  -1.30094e+02   7.35075e-01   8.44917e+02
          9840   8.40982e+02   9.84000e+03  -1.30125e+02   7.34659e-01   8.45000e+02
          9841   8.41061e+02   9.84100e+03  -1.30156e+02   7.34263e-01   8.45083e+02
          9842   8.41150e+02   9.84200e+03  -1.30188e+02   7.33850e-01   8.45167e+02
          9843   8.41236e+02   9.84300e+03  -1.30218e+02   7.33453e-01   8.45250e+02
          9844   8.41315e+02   9.84400e+03  -1.30247e+02   7.33030e-01   8.45333e+02
          9845   8.41392e+02   9.84500e+03  -1.30276e+02   7.32631e-01   8.45417e+02
          9846   8.41483e+02   9.84600e+03  -1.30304e+02   7.32243e-01   8.45500e+02
          9847   8.41564e+02   9.84700e+03  -1.30334e+02   7.31828e-01   8.45583e+02
          9848   8.41644e+02   9.84800e+03  -1.30365e+02   7.31406e-01   8.45667e+02
          9849   8.41727e+02   9.84900e+03  -1.30397e+02   7.30976e-01   8.45750e+02
          9850   8.41814e+02   9.85000e+03  -1.30429e+02   7.30549e-01   8.45833e+02
          9851   8.41902e+02   9.85100e+03  -1.30462e+02   7.30092e-01   8.45917e+02
          9852   8.41986e+02   9.85200e+03  -1.30490e+02   7.29680e-01   8.46000e+02
          9853   8.42069e+02   9.85300e+03  -1.30520e+02   7.29278e-01   8.46083e+02
          9854   8.42152e+02   9.85400e+03  -1.30551e+02   7.28858e-01   8.46167e+02
          9855   8.42232e+02   9.85500e+03  -1.30583e+02   7.28455e-01   8.46250e+02
          9856   8.42315e+02   9.85600e+03  -1.30621e+02   7.28117e-01   8.46333e+02
          9857   8.42392e+02   9.85700e+03  -1.30656e+02   7.27737e-01   8.46417e+02
          9858   8.42485e+02   9.85800e+03  -1.30689e+02   7.27381e-01   8.46500e+02
          9859   8.42567e+02   9.85900e+03  -1.30722e+02   7.27050e-01   8.46583e+02
          9860   8.42644e+02   9.86000e+03  -1.30749e+02   7.26700e-01   8.46667e+02
          9861   8.42734e+02   9.86100e+03  -1.30779e+02   7.26335e-01   8.46750e+02
          9862   8.42817e+02   9.86200e+03  -1.30807e+02   7.25915e-01   8.46833e+02
          9863   8.42898e+02   9.86300e+03  -1.30834e+02   7.25450e-01   8.46917e+02
          9864   8.42984e+02   9.86400e+03  -1.30861e+02   7.24960e-01   8.47000e+02
          9865   8.43063e+02   9.86500e+03  -1.30890e+02   7.24539e-01   8.47083e+02
          9866   8.43147e+02   9.86600e+03  -1.30919e+02   7.24140e-01   8.47167e+02
          9867   8.43237e+02   9.86700e+03  -1.30946e+02   7.23717e-01   8.47250e+02
          9868   8.43318e+02   9.86800e+03  -1.30966e+02   7.23349e-01   8.47333e+02
          9869   8.43400e+02   9.86900e+03  -1.30991e+02   7.22939e-01   8.47417e+02
          9870   8.43484e+02   9.87000e+03  -1.31016e+02   7.22552e-01   8.47500e+02
          9871   8.43572e+02   9.87100e+03  -1.31042e+02   7.22191e-01   8.47583e+02
          9872   8.43648e+02   9.87200e+03  -1.31067e+02   7.21791e-01   8.47667e+02
          9873   8.43729e+02   9.87300e+03  -1.31094e+02   7.21395e-01   8.47750e+02
          9874   8.43815e+02   9.87400e+03  -1.31121e+02   7.20979e-01   8.47833e+02
          9875   8.43904e+02   9.87500e+03  -1.31147e+02   7.20577e-01   8.47917e+02
          9876   8.43984e+02   9.87600e+03  -1.31173e+02   7.20184e-01   8.48000e+02
          9877   8.44065e+02   9.87700e+03  -1.31199e+02   7.19781e-01   8.48083e+02
          9878   8.44148e+02   9.87800e+03  -1.31224e+02   7.19409e-01   8.48167e+02
          9879   8.44233e+02   9.87900e+03  -1.31249e+02   7.19064e-01   8.48250e+02
          9880   8.44315e+02   9.88000e+03  -1.31279e+02   7.18714e-01   8.48333e+02
          9881   8.44398e+02   9.88100e+03  -1.31306e+02   7.18345e-01   8.48417e+02
          9882   8.44488e+02   9.88200e+03  -1.31332e+02   7.17947e-01   8.48500e+02
          9883   8.44568e+02   9.88300e+03  -1.31360e+02   7.17563e-01   8.48583e+02
          9884   8.44658e+02   9.88400e+03  -1.31388e+02   7.17184e-01   8.48667e+02
          9885   8.44739e+02   9.88500e+03  -1.31413e+02   7.16811e-01   8.48750e+02
          9886   8.44821e+02   9.88600e+03  -1.31438e+02   7.16454e-01   8.48833e+02
          9887   8.44906e+02   9.88700e+03  -1.31463e+02   7.16075e-01   8.48917e+02
          9888   8.44986e+02   9.88800e+03  -1.31492e+02   7.15780e-01   8.49000e+02
          9889   8.45067e+02   9.88900e+03  -1.31520e+02   7.15435e-01   8.49083e+02
          9890   8.45147e+02   9.89000e+03  -1.31547e+02   7.15115e-01   8.49167e+02
          9891   8.45237e+02   9.89100e+03  -1.31574e+02   7.14822e-01   8.49250e+02
          9892   8.45315e+02   9.89200e+03  -1.31602e+02   7.14456e-01   8.49333e+02
          9893   8.45396e+02   9.89300e+03  -1.31626e+02   7.14056e-01   8.49417e+02
          9894   8.45487e+02   9.89400e+03  -1.31646e+02   7.13677e-01   8.49500e+02
          9895   8.45576e+02   9.89500e+03  -1.31667e+02   7.13320e-01   8.49583e+02
          9896   8.45652e+02   9.89600e+03  -1.31691e+02   7.12929e-01   8.49667e+02
          9897   8.45732e+02   9.89700e+03  -1.31719e+02   7.12554e-01   8.49750e+02
          9898   8.45815e+02   9.89800e+03  -1.31745e+02   7.12216e-01   8.49833e+02
          9899   8.45898e+02   9.89900e+03  -1.31770e+02   7.11905e-01   8.49917e+02
          9900   8.45984e+02   9.90000e+03  -1.31789e+02   7.11609e-01   8.50000e+02
          9901   8.46068e+02   9.90100e+03  -1.31814e+02   7.11274e-01   8.50083e+02
          9902   8.46155e+02   9.90200e+03  -1.31843e+02   7.10904e-01   8.50167e+02
          9903   8.46241e+02   9.90300e+03  -1.31871e+02   7.10542e-01   8.50250e+02
          9904   8.46320e+02   9.90400e+03  -1.31903e+02   7.10062e-01   8.50333e+02
          9905   8.46404e+02   9.90500e+03  -1.31933e+02   7.09651e-01   8.50417e+02
          9906   8.46487e+02   9.90600e+03  -1.31961e+02   7.09258e-01   8.50500e+02
          9907   8.46574e+02   9.90700e+03  -1.31988e+02   7.08837e-01   8.50583e+02
          9908   8.46666e+02   9.90800e+03  -1.32021e+02   7.08414e-01   8.50667e+02
          9909   8.46748e+02   9.90900e+03  -1.32051e+02   7.07981e-01   8.50750e+02
          9910   8.46827e+02   9.91000e+03  -1.32081e+02   7.07551e-01   8.50833e+02
          9911   8.46906e+02   9.91100e+03  -1.32111e+02   7.07093e-01   8.50917e+02
          9912   8.46990e+02   9.91200e+03  -1.32147e+02   7.06654e-01   8.51000e+02
          9913   8.47075e+02   9.91300e+03  -1.32179e+02   7.06188e-01   8.51083e+02
          9914   8.47157e+02   9.91400e+03  -1.32208e+02   7.05724e-01   8.51167e+02
