         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
             0   7.76759e+01   0.00000e+00   6.28401e+00   1.24495e+01   8.00000e+01
             1   7.77423e+01   1.00000e+00   6.39154e+00   1.24491e+01   8.01667e+01
             2   7.78177e+01   2.00000e+00   6.80394e+00   1.24488e+01   8.03333e+01
             3   7.79052e+01   3.00000e+00   7.48642e+00   1.24486e+01   8.05000e+01
             4   7.79951e+01   4.00000e+00   8.29947e+00   1.24486e+01   8.06667e+01
             5   7.81080e+01   5.00000e+00   9.05860e+00   1.24491e+01   8.08333e+01
             6   7.82346e+01   6.00000e+00   9.72485e+00   1.24499e+01   8.10000e+01
             7   7.83687e+01   7.00000e+00   1.03260e+01   1.24504e+01   8.11667e+01
             8   7.85064e+01   8.00000e+00   1.07203e+01   1.24535e+01   8.13333e+01
             9   7.86420e+01   9.00000e+00   1.10534e+01   1.24566e+01   8.15000e+01
            10   7.87867e+01   1.00000e+01   1.13488e+01   1.24620e+01   8.16667e+01
            11   7.89367e+01   1.10000e+01   1.16038e+01   1.24681e+01   8.18333e+01
            12   7.90900e+01   1.20000e+01   1.17516e+01   1.24748e+01   8.20000e+01
            13   7.92418e+01   1.30000e+01   1.19173e+01   1.24808e+01   8.21667e+01
            14   7.94090e+01   1.40000e+01   1.20600e+01   1.24867e+01   8.23333e+01
            15   7.95554e+01   1.50000e+01   1.21809e+01   1.24926e+01   8.25000e+01
            16   7.97203e+01   1.60000e+01   1.22287e+01   1.24980e+01   8.26667e+01
            17   7.98769e+01   1.70000e+01   1.22944e+01   1.25030e+01   8.28333e+01
            18   8.00360e+01   1.80000e+01   1.23500e+01   1.25076e+01   8.30000e+01
            19   8.02037e+01   1.90000e+01   1.24077e+01   1.25120e+01   8.31667e+01
            20   8.03886e+01   2.00000e+01   1.24025e+01   1.25148e+01   8.33333e+01
            21   8.05549e+01   2.10000e+01   1.24227e+01   1.25179e+01   8.35000e+01
            22   8.07346e+01   2.20000e+01   1.24525e+01   1.25207e+01   8.36667e+01
            23   8.09037e+01   2.30000e+01   1.24915e+01   1.25234e+01   8.38333e+01
            24   8.10679e+01   2.40000e+01   1.25119e+01   1.25247e+01   8.40000e+01
            25   8.12465e+01   2.50000e+01   1.25394e+01   1.25264e+01   8.41667e+01
            26   8.14190e+01   2.60000e+01   1.25671e+01   1.25280e+01   8.43333e+01
            27   8.15963e+01   2.70000e+01   1.25947e+01   1.25295e+01   8.45000e+01
            28   8.17708e+01   2.80000e+01   1.26127e+01   1.25302e+01   8.46667e+01
            29   8.19448e+01   2.90000e+01   1.26333e+01   1.25311e+01   8.48333e+01
            30   8.21136e+01   3.00000e+01   1.26563e+01   1.25319e+01   8.50000e+01
            31   8.22997e+01   3.10000e+01   1.26795e+01   1.25327e+01   8.51667e+01
            32   8.24645e+01   3.20000e+01   1.26998e+01   1.25330e+01   8.53333e+01
            33   8.26387e+01   3.30000e+01   1.27213e+01   1.25334e+01   8.55000e+01
            34   8.28265e+01   3.40000e+01   1.27430e+01   1.25337e+01   8.56667e+01
            35   8.29960e+01   3.50000e+01   1.27641e+01   1.25340e+01   8.58333e+01
            36   8.31738e+01   3.60000e+01   1.27843e+01   1.25341e+01   8.60000e+01
            37   8.33606e+01   3.70000e+01   1.28073e+01   1.25343e+01   8.61667e+01
            38   8.35248e+01   3.80000e+01   1.28311e+01   1.25345e+01   8.63333e+01
            39   8.37024e+01   3.90000e+01   1.28552e+01   1.25347e+01   8.65000e+01
            40   8.38873e+01   4.00000e+01   1.28815e+01   1.25350e+01   8.66667e+01
            41   8.40608e+01   4.10000e+01   1.29074e+01   1.25352e+01   8.68333e+01
            42   8.42528e+01   4.20000e+01   1.29334e+01   1.25355e+01   8.70000e+01
            43   8.44314e+01   4.30000e+01   1.29591e+01   1.25358e+01   8.71667e+01
            44   8.46033e+01   4.40000e+01   1.29895e+01   1.25362e+01   8.73333e+01
            45   8.47732e+01   4.50000e+01   1.30190e+01   1.25365e+01   8.75000e+01
            46   8.49507e+01   4.60000e+01   1.30492e+01   1.25368e+01   8.76667e+01
            47   8.51250e+01   4.70000e+01   1.30794e+01   1.25371e+01   8.78333e+01
            48   8.52997e+01   4.80000e+01   1.31120e+01   1.25374e+01   8.80000e+01
            49   8.54865e+01   4.90000e+01   1.31421e+01   1.25377e+01   8.81667e+01
            50   8.56585e+01   5.00000e+01   1.31720e+01   1.25379e+01   8.83333e+01
            51   8.58320e+01   5.10000e+01   1.32024e+01   1.25380e+01   8.85000e+01
            52   8.60138e+01   5.20000e+01   1.32336e+01   1.25381e+01   8.86667e+01
            53   8.61957e+01   5.30000e+01   1.32641e+01   1.25382e+01   8.88333e+01
            54   8.63875e+01   5.40000e+01   1.32948e+01   1.25383e+01   8.90000e+01
            55   8.65622e+01   5.50000e+01   1.33262e+01   1.25385e+01   8.91667e+01
            56   8.67355e+01   5.60000e+01   1.33582e+01   1.25386e+01   8.93333e+01
            57   8.69145e+01   5.70000e+01   1.33903e+01   1.25388e+01   8.95000e+01
            58   8.70846e+01   5.80000e+01   1.34235e+01   1.25391e+01   8.96667e+01
            59   8.72771e+01   5.90000e+01   1.34568e+01   1.25393e+01   8.98333e+01
            60   8.74461e+01   6.00000e+01   1.34939e+01   1.25395e+01   9.00000e+01
            61   8.76280e+01   6.10000e+01   1.35288e+01   1.25397e+01   9.01667e+01
            62   8.78093e+01   6.20000e+01   1.35636e+01   1.25399e+01   9.03333e+01
            63   8.79875e+01   6.30000e+01   1.35987e+01   1.25400e+01   9.05000e+01
            64   8.81557e+01   6.40000e+01   1.36356e+01   1.25401e+01   9.06667e+01
            65   8.83281e+01   6.50000e+01   1.36707e+01   1.25402e+01   9.08333e+01
            66   8.85106e+01   6.60000e+01   1.37065e+01   1.25404e+01   9.10000e+01
            67   8.86934e+01   6.70000e+01   1.37426e+01   1.25405e+01   9.11667e+01
            68   8.88757e+01   6.80000e+01   1.37815e+01   1.25406e+01   9.13333e+01
            69   8.90459e+01   6.90000e+01   1.38192e+01   1.25408e+01   9.15000e+01
            70   8.92277e+01   7.00000e+01   1.38565e+01   1.25409e+01   9.16667e+01
            71   8.94100e+01   7.10000e+01   1.38940e+01   1.25411e+01   9.18333e+01
            72   8.95867e+01   7.20000e+01   1.39306e+01   1.25412e+01   9.20000e+01
            73   8.97622e+01   7.30000e+01   1.39675e+01   1.25414e+01   9.21667e+01
            74   8.99335e+01   7.40000e+01   1.40044e+01   1.25416e+01   9.23333e+01
            75   9.01140e+01   7.50000e+01   1.40415e+01   1.25417e+01   9.25000e+01
            76   9.02936e+01   7.60000e+01   1.40833e+01   1.25420e+01   9.26667e+01
            77   9.04724e+01   7.70000e+01   1.41222e+01   1.25422e+01   9.28333e+01
            78   9.06465e+01   7.80000e+01   1.41599e+01   1.25424e+01   9.30000e+01
            79   9.08164e+01   7.90000e+01   1.41985e+01   1.25426e+01   9.31667e+01
            80   9.09961e+01   8.00000e+01   1.42364e+01   1.25427e+01   9.33333e+01
            81   9.11787e+01   8.10000e+01   1.42741e+01   1.25429e+01   9.35000e+01
            82   9.13590e+01   8.20000e+01   1.43116e+01   1.25431e+01   9.36667e+01
            83   9.15238e+01   8.30000e+01   1.43486e+01   1.25433e+01   9.38333e+01
            84   9.16970e+01   8.40000e+01   1.43885e+01   1.25435e+01   9.40000e+01
            85   9.18813e+01   8.50000e+01   1.44262e+01   1.25437e+01   9.41667e+01
            86   9.20625e+01   8.60000e+01   1.44633e+01   1.25439e+01   9.43333e+01
            87   9.22347e+01   8.70000e+01   1.45012e+01   1.25441e+01   9.45000e+01
            88   9.24170e+01   8.80000e+01   1.45372e+01   1.25444e+01   9.46667e+01
            89   9.25967e+01   8.90000e+01   1.45731e+01   1.25446e+01   9.48333e+01
            90   9.27662e+01   9.00000e+01   1.46089e+01   1.25448e+01   9.50000e+01
            91   9.29345e+01   9.10000e+01   1.46445e+01   1.25451e+01   9.51667e+01
            92   9.31172e+01   9.20000e+01   1.46784e+01   1.25453e+01   9.53333e+01
            93   9.32928e+01   9.30000e+01   1.47137e+01   1.25455e+01   9.55000e+01
            94   9.34659e+01   9.40000e+01   1.47494e+01   1.25458e+01   9.56667e+01
            95   9.36473e+01   9.50000e+01   1.47864e+01   1.25460e+01   9.58333e+01
            96   9.38243e+01   9.60000e+01   1.48217e+01   1.25463e+01   9.60000e+01
            97   9.40062e+01   9.70000e+01   1.48581e+01   1.25465e+01   9.61667e+01
            98   9.41817e+01   9.80000e+01   1.48942e+01   1.25467e+01   9.63333e+01
            99   9.43503e+01   9.90000e+01   1.49299e+01   1.25468e+01   9.65000e+01
           100   9.45340e+01   1.00000e+02   1.49661e+01   1.25469e+01   9.66667e+01
           101   9.47162e+01   1.01000e+02   1.50031e+01   1.25470e+01   9.68333e+01
           102   9.48844e+01   1.02000e+02   1.50405e+01   1.25471e+01   9.70000e+01
           103   9.50605e+01   1.03000e+02   1.50778e+01   1.25472e+01   9.71667e+01
           104   9.52288e+01   1.04000e+02   1.51159e+01   1.25472e+01   9.73333e+01
           105   9.54023e+01   1.05000e+02   1.51523e+01   1.25472e+01   9.75000e+01
           106   9.55713e+01   1.06000e+02   1.51902e+01   1.25472e+01   9.76667e+01
           107   9.57600e+01   1.07000e+02   1.52280e+01   1.25472e+01   9.78333e+01
           108   9.59262e+01   1.08000e+02   1.52642e+01   1.25472e+01   9.80000e+01
           109   9.60987e+01   1.09000e+02   1.53001e+01   1.25473e+01   9.81667e+01
           110   9.62791e+01   1.10000e+02   1.53371e+01   1.25473e+01   9.83333e+01
           111   9.64466e+01   1.11000e+02   1.53762e+01   1.25474e+01   9.85000e+01
           112   9.66271e+01   1.12000e+02   1.54153e+01   1.25475e+01   9.86667e+01
           113   9.68067e+01   1.13000e+02   1.54535e+01   1.25476e+01   9.88333e+01
           114   9.69865e+01   1.14000e+02   1.54911e+01   1.25477e+01   9.90000e+01
           115   9.71542e+01   1.15000e+02   1.55303e+01   1.25479e+01   9.91667e+01
           116   9.73311e+01   1.16000e+02   1.55727e+01   1.25481e+01   9.93333e+01
           117   9.75028e+01   1.17000e+02   1.56132e+01   1.25483e+01   9.95000e+01
           118   9.76764e+01   1.18000e+02   1.56519e+01   1.25485e+01   9.96667e+01
           119   9.78579e+01   1.19000e+02   1.56900e+01   1.25487e+01   9.98333e+01
           120   9.80378e+01   1.20000e+02   1.57337e+01   1.25490e+01   1.00000e+02
           121   9.82050e+01   1.21000e+02   1.57748e+01   1.25492e+01   1.00167e+02
           122   9.83725e+01   1.22000e+02   1.58151e+01   1.25494e+01   1.00333e+02
           123   9.85524e+01   1.23000e+02   1.58538e+01   1.25497e+01   1.00500e+02
           124   9.87257e+01   1.24000e+02   1.58943e+01   1.25500e+01   1.00667e+02
           125   9.88979e+01   1.25000e+02   1.59346e+01   1.25502e+01   1.00833e+02
           126   9.90717e+01   1.26000e+02   1.59747e+01   1.25505e+01   1.01000e+02
           127   9.92476e+01   1.27000e+02   1.60149e+01   1.25507e+01   1.01167e+02
           128   9.94199e+01   1.28000e+02   1.60546e+01   1.25508e+01   1.01333e+02
           129   9.95913e+01   1.29000e+02   1.60962e+01   1.25510e+01   1.01500e+02
           130   9.97744e+01   1.30000e+02   1.61381e+01   1.25511e+01   1.01667e+02
           131   9.99400e+01   1.31000e+02   1.61807e+01   1.25512e+01   1.01833e+02
           132   1.00119e+02   1.32000e+02   1.62225e+01   1.25513e+01   1.02000e+02
           133   1.00303e+02   1.33000e+02   1.62639e+01   1.25514e+01   1.02167e+02
           134   1.00467e+02   1.34000e+02   1.63061e+01   1.25516e+01   1.02333e+02
           135   1.00641e+02   1.35000e+02   1.63480e+01   1.25517e+01   1.02500e+02
           136   1.00820e+02   1.36000e+02   1.63922e+01   1.25519e+01   1.02667e+02
           137   1.00998e+02   1.37000e+02   1.64334e+01   1.25521e+01   1.02833e+02
           138   1.01172e+02   1.38000e+02   1.64755e+01   1.25523e+01   1.03000e+02
           139   1.01340e+02   1.39000e+02   1.65174e+01   1.25525e+01   1.03167e+02
           140   1.01517e+02   1.40000e+02   1.65587e+01   1.25527e+01   1.03333e+02
           141   1.01680e+02   1.41000e+02   1.66008e+01   1.25529e+01   1.03500e+02
           142   1.01863e+02   1.42000e+02   1.66429e+01   1.25532e+01   1.03667e+02
           143   1.02029e+02   1.43000e+02   1.66865e+01   1.25534e+01   1.03833e+02
           144   1.02202e+02   1.44000e+02   1.67257e+01   1.25536e+01   1.04000e+02
           145   1.02373e+02   1.45000e+02   1.67671e+01   1.25539e+01   1.04167e+02
           146   1.02564e+02   1.46000e+02   1.68094e+01   1.25541e+01   1.04333e+02
           147   1.02733e+02   1.47000e+02   1.68523e+01   1.25544e+01   1.04500e+02
           148   1.02907e+02   1.48000e+02   1.68973e+01   1.25546e+01   1.04667e+02
           149   1.03071e+02   1.49000e+02   1.69410e+01   1.25547e+01   1.04833e+02
           150   1.03252e+02   1.50000e+02   1.69839e+01   1.25549e+01   1.05000e+02
           151   1.03420e+02   1.51000e+02   1.70255e+01   1.25551e+01   1.05167e+02
           152   1.03599e+02   1.52000e+02   1.70669e+01   1.25553e+01   1.05333e+02
           153   1.03767e+02   1.53000e+02   1.71082e+01   1.25555e+01   1.05500e+02
           154   1.03931e+02   1.54000e+02   1.71484e+01   1.25556e+01   1.05667e+02
           155   1.04120e+02   1.55000e+02   1.71891e+01   1.25558e+01   1.05833e+02
           156   1.04295e+02   1.56000e+02   1.72315e+01   1.25559e+01   1.06000e+02
           157   1.04459e+02   1.57000e+02   1.72738e+01   1.25560e+01   1.06167e+02
           158   1.04637e+02   1.58000e+02   1.73157e+01   1.25561e+01   1.06333e+02
           159   1.04812e+02   1.59000e+02   1.73566e+01   1.25562e+01   1.06500e+02
           160   1.04984e+02   1.60000e+02   1.73952e+01   1.25562e+01   1.06667e+02
           161   1.05157e+02   1.61000e+02   1.74360e+01   1.25563e+01   1.06833e+02
           162   1.05331e+02   1.62000e+02   1.74784e+01   1.25565e+01   1.07000e+02
           163   1.05499e+02   1.63000e+02   1.75223e+01   1.25566e+01   1.07167e+02
           164   1.05668e+02   1.64000e+02   1.75678e+01   1.25568e+01   1.07333e+02
           165   1.05850e+02   1.65000e+02   1.76100e+01   1.25569e+01   1.07500e+02
           166   1.06026e+02   1.66000e+02   1.76541e+01   1.25571e+01   1.07667e+02
           167   1.06196e+02   1.67000e+02   1.76988e+01   1.25573e+01   1.07833e+02
           168   1.06369e+02   1.68000e+02   1.77423e+01   1.25576e+01   1.08000e+02
           169   1.06538e+02   1.69000e+02   1.77863e+01   1.25579e+01   1.08167e+02
           170   1.06713e+02   1.70000e+02   1.78297e+01   1.25581e+01   1.08333e+02
           171   1.06889e+02   1.71000e+02   1.78730e+01   1.25584e+01   1.08500e+02
           172   1.07061e+02   1.72000e+02   1.79192e+01   1.25586e+01   1.08667e+02
           173   1.07244e+02   1.73000e+02   1.79645e+01   1.25588e+01   1.08833e+02
           174   1.07409e+02   1.74000e+02   1.80087e+01   1.25590e+01   1.09000e+02
           175   1.07588e+02   1.75000e+02   1.80522e+01   1.25591e+01   1.09167e+02
           176   1.07761e+02   1.76000e+02   1.80948e+01   1.25592e+01   1.09333e+02
           177   1.07944e+02   1.77000e+02   1.81371e+01   1.25594e+01   1.09500e+02
           178   1.08111e+02   1.78000e+02   1.81796e+01   1.25595e+01   1.09667e+02
           179   1.08282e+02   1.79000e+02   1.82227e+01   1.25597e+01   1.09833e+02
           180   1.08454e+02   1.80000e+02   1.82631e+01   1.25599e+01   1.10000e+02
           181   1.08633e+02   1.81000e+02   1.83049e+01   1.25601e+01   1.10167e+02
           182   1.08802e+02   1.82000e+02   1.83485e+01   1.25603e+01   1.10333e+02
           183   1.08966e+02   1.83000e+02   1.83921e+01   1.25605e+01   1.10500e+02
           184   1.09133e+02   1.84000e+02   1.84334e+01   1.25607e+01   1.10667e+02
           185   1.09316e+02   1.85000e+02   1.84763e+01   1.25609e+01   1.10833e+02
           186   1.09493e+02   1.86000e+02   1.85178e+01   1.25612e+01   1.11000e+02
           187   1.09669e+02   1.87000e+02   1.85593e+01   1.25614e+01   1.11167e+02
           188   1.09832e+02   1.88000e+02   1.86022e+01   1.25616e+01   1.11333e+02
           189   1.10003e+02   1.89000e+02   1.86440e+01   1.25618e+01   1.11500e+02
           190   1.10175e+02   1.90000e+02   1.86852e+01   1.25619e+01   1.11667e+02
           191   1.10351e+02   1.91000e+02   1.87267e+01   1.25621e+01   1.11833e+02
           192   1.10530e+02   1.92000e+02   1.87653e+01   1.25623e+01   1.12000e+02
           193   1.10694e+02   1.93000e+02   1.88057e+01   1.25624e+01   1.12167e+02
           194   1.10874e+02   1.94000e+02   1.88461e+01   1.25626e+01   1.12333e+02
           195   1.11030e+02   1.95000e+02   1.88864e+01   1.25627e+01   1.12500e+02
           196   1.11205e+02   1.96000e+02   1.89255e+01   1.25629e+01   1.12667e+02
           197   1.11376e+02   1.97000e+02   1.89662e+01   1.25631e+01   1.12833e+02
           198   1.11553e+02   1.98000e+02   1.90070e+01   1.25634e+01   1.13000e+02
           199   1.11725e+02   1.99000e+02   1.90471e+01   1.25637e+01   1.13167e+02
           200   1.11910e+02   2.00000e+02   1.90892e+01   1.25640e+01   1.13333e+02
           201   1.12089e+02   2.01000e+02   1.91305e+01   1.25642e+01   1.13500e+02
           202   1.12263e+02   2.02000e+02   1.91724e+01   1.25645e+01   1.13667e+02
           203   1.12430e+02   2.03000e+02   1.92141e+01   1.25647e+01   1.13833e+02
           204   1.12600e+02   2.04000e+02   1.92581e+01   1.25649e+01   1.14000e+02
           205   1.12786e+02   2.05000e+02   1.93008e+01   1.25652e+01   1.14167e+02
           206   1.12951e+02   2.06000e+02   1.93427e+01   1.25655e+01   1.14333e+02
           207   1.13121e+02   2.07000e+02   1.93845e+01   1.25658e+01   1.14500e+02
           208   1.13293e+02   2.08000e+02   1.94268e+01   1.25661e+01   1.14667e+02
           209   1.13470e+02   2.09000e+02   1.94687e+01   1.25664e+01   1.14833e+02
           210   1.13641e+02   2.10000e+02   1.95093e+01   1.25666e+01   1.15000e+02
           211   1.13813e+02   2.11000e+02   1.95497e+01   1.25668e+01   1.15167e+02
           212   1.13990e+02   2.12000e+02   1.95912e+01   1.25669e+01   1.15333e+02
           213   1.14160e+02   2.13000e+02   1.96323e+01   1.25670e+01   1.15500e+02
           214   1.14325e+02   2.14000e+02   1.96731e+01   1.25671e+01   1.15667e+02
           215   1.14513e+02   2.15000e+02   1.97135e+01   1.25672e+01   1.15833e+02
           216   1.14683e+02   2.16000e+02   1.97519e+01   1.25672e+01   1.16000e+02
           217   1.14855e+02   2.17000e+02   1.97921e+01   1.25672e+01   1.16167e+02
           218   1.15027e+02   2.18000e+02   1.98335e+01   1.25672e+01   1.16333e+02
           219   1.15195e+02   2.19000e+02   1.98757e+01   1.25673e+01   1.16500e+02
           220   1.15367e+02   2.20000e+02   1.99170e+01   1.25674e+01   1.16667e+02
           221   1.15536e+02   2.21000e+02   1.99587e+01   1.25676e+01   1.16833e+02
           222   1.15707e+02   2.22000e+02   2.00001e+01   1.25679e+01   1.17000e+02
           223   1.15877e+02   2.23000e+02   2.00418e+01   1.25681e+01   1.17167e+02
           224   1.16047e+02   2.24000e+02   2.00838e+01   1.25684e+01   1.17333e+02
           225   1.16209e+02   2.25000e+02   2.01248e+01   1.25687e+01   1.17500e+02
           226   1.16396e+02   2.26000e+02   2.01649e+01   1.25688e+01   1.17667e+02
           227   1.16563e+02   2.27000e+02   2.02048e+01   1.25690e+01   1.17833e+02
           228   1.16751e+02   2.28000e+02   2.02477e+01   1.25691e+01   1.18000e+02
           229   1.16915e+02   2.29000e+02   2.02894e+01   1.25693e+01   1.18167e+02
           230   1.17089e+02   2.30000e+02   2.03303e+01   1.25695e+01   1.18333e+02
           231   1.17273e+02   2.31000e+02   2.03702e+01   1.25698e+01   1.18500e+02
           232   1.17441e+02   2.32000e+02   2.04096e+01   1.25701e+01   1.18667e+02
           233   1.17614e+02   2.33000e+02   2.04504e+01   1.25703e+01   1.18833e+02
           234   1.17785e+02   2.34000e+02   2.04921e+01   1.25706e+01   1.19000e+02
           235   1.17952e+02   2.35000e+02   2.05340e+01   1.25708e+01   1.19167e+02
           236   1.18119e+02   2.36000e+02   2.05760e+01   1.25709e+01   1.19333e+02
           237   1.18299e+02   2.37000e+02   2.06171e+01   1.25711e+01   1.19500e+02
           238   1.18474e+02   2.38000e+02   2.06571e+01   1.25713e+01   1.19667e+02
           239   1.18640e+02   2.39000e+02   2.06964e+01   1.25715e+01   1.19833e+02
           240   1.18816e+02   2.40000e+02   2.07384e+01   1.25718e+01   1.20000e+02
           241   1.18986e+02   2.41000e+02   2.07793e+01   1.25722e+01   1.20167e+02
           242   1.19155e+02   2.42000e+02   2.08198e+01   1.25725e+01   1.20333e+02
           243   1.19330e+02   2.43000e+02   2.08611e+01   1.25728e+01   1.20500e+02
           244   1.19505e+02   2.44000e+02   2.09023e+01   1.25732e+01   1.20667e+02
           245   1.19669e+02   2.45000e+02   2.09433e+01   1.25734e+01   1.20833e+02
           246   1.19836e+02   2.46000e+02   2.09839e+01   1.25735e+01   1.21000e+02
           247   1.20020e+02   2.47000e+02   2.10232e+01   1.25736e+01   1.21167e+02
           248   1.20186e+02   2.48000e+02   2.10625e+01   1.25735e+01   1.21333e+02
           249   1.20357e+02   2.49000e+02   2.11030e+01   1.25737e+01   1.21500e+02
           250   1.20540e+02   2.50000e+02   2.11446e+01   1.25739e+01   1.21667e+02
           251   1.20711e+02   2.51000e+02   2.11873e+01   1.25740e+01   1.21833e+02
           252   1.20870e+02   2.52000e+02   2.12287e+01   1.25744e+01   1.22000e+02
           253   1.21042e+02   2.53000e+02   2.12686e+01   1.25745e+01   1.22167e+02
           254   1.21213e+02   2.54000e+02   2.13073e+01   1.25746e+01   1.22333e+02
           255   1.21387e+02   2.55000e+02   2.13457e+01   1.25746e+01   1.22500e+02
           256   1.21562e+02   2.56000e+02   2.13831e+01   1.25744e+01   1.22667e+02
           257   1.21733e+02   2.57000e+02   2.14235e+01   1.25743e+01   1.22833e+02
           258   1.21908e+02   2.58000e+02   2.14630e+01   1.25742e+01   1.23000e+02
           259   1.22089e+02   2.59000e+02   2.15025e+01   1.25743e+01   1.23167e+02
           260   1.22251e+02   2.60000e+02   2.15431e+01   1.25744e+01   1.23333e+02
           261   1.22424e+02   2.61000e+02   2.15822e+01   1.25747e+01   1.23500e+02
           262   1.22594e+02   2.62000e+02   2.16210e+01   1.25750e+01   1.23667e+02
           263   1.22761e+02   2.63000e+02   2.16591e+01   1.25753e+01   1.23833e+02
           264   1.22932e+02   2.64000e+02   2.16952e+01   1.25758e+01   1.24000e+02
           265   1.23096e+02   2.65000e+02   2.17327e+01   1.25761e+01   1.24167e+02
           266   1.23279e+02   2.66000e+02   2.17717e+01   1.25763e+01   1.24333e+02
           267   1.23453e+02   2.67000e+02   2.18118e+01   1.25765e+01   1.24500e+02
           268   1.23624e+02   2.68000e+02   2.18520e+01   1.25764e+01   1.24667e+02
           269   1.23795e+02   2.69000e+02   2.18920e+01   1.25764e+01   1.24833e+02
           270   1.23960e+02   2.70000e+02   2.19317e+01   1.25765e+01   1.25000e+02
           271   1.24128e+02   2.71000e+02   2.19708e+01   1.25767e+01   1.25167e+02
           272   1.24306e+02   2.72000e+02   2.20117e+01   1.25770e+01   1.25333e+02
           273   1.24472e+02   2.73000e+02   2.20514e+01   1.25773e+01   1.25500e+02
           274   1.24654e+02   2.74000e+02   2.20904e+01   1.25776e+01   1.25667e+02
           275   1.24830e+02   2.75000e+02   2.21292e+01   1.25779e+01   1.25833e+02
           276   1.25005e+02   2.76000e+02   2.21748e+01   1.25783e+01   1.26000e+02
           277   1.25165e+02   2.77000e+02   2.22172e+01   1.25785e+01   1.26167e+02
           278   1.25339e+02   2.78000e+02   2.22579e+01   1.25786e+01   1.26333e+02
           279   1.25511e+02   2.79000e+02   2.22995e+01   1.25787e+01   1.26500e+02
           280   1.25686e+02   2.80000e+02   2.23380e+01   1.25786e+01   1.26667e+02
           281   1.25856e+02   2.81000e+02   2.23772e+01   1.25787e+01   1.26833e+02
           282   1.26032e+02   2.82000e+02   2.24169e+01   1.25790e+01   1.27000e+02
           283   1.26217e+02   2.83000e+02   2.24571e+01   1.25793e+01   1.27167e+02
           284   1.26378e+02   2.84000e+02   2.24980e+01   1.25799e+01   1.27333e+02
           285   1.26555e+02   2.85000e+02   2.25382e+01   1.25803e+01   1.27500e+02
           286   1.26719e+02   2.86000e+02   2.25782e+01   1.25807e+01   1.27667e+02
           287   1.26897e+02   2.87000e+02   2.26180e+01   1.25810e+01   1.27833e+02
           288   1.27069e+02   2.88000e+02   2.26567e+01   1.25812e+01   1.28000e+02
           289   1.27241e+02   2.89000e+02   2.26955e+01   1.25813e+01   1.28167e+02
           290   1.27412e+02   2.90000e+02   2.27346e+01   1.25814e+01   1.28333e+02
           291   1.27578e+02   2.91000e+02   2.27730e+01   1.25813e+01   1.28500e+02
           292   1.27759e+02   2.92000e+02   2.28123e+01   1.25810e+01   1.28667e+02
           293   1.27928e+02   2.93000e+02   2.28514e+01   1.25808e+01   1.28833e+02
           294   1.28104e+02   2.94000e+02   2.28887e+01   1.25808e+01   1.29000e+02
           295   1.28274e+02   2.95000e+02   2.29252e+01   1.25809e+01   1.29167e+02
           296   1.28441e+02   2.96000e+02   2.29639e+01   1.25813e+01   1.29333e+02
           297   1.28613e+02   2.97000e+02   2.30036e+01   1.25816e+01   1.29500e+02
           298   1.28781e+02   2.98000e+02   2.30427e+01   1.25820e+01   1.29667e+02
           299   1.28953e+02   2.99000e+02   2.30819e+01   1.25825e+01   1.29833e+02
           300   1.29121e+02   3.00000e+02   2.31189e+01   1.25832e+01   1.30000e+02
           301   1.29306e+02   3.01000e+02   2.31572e+01   1.25836e+01   1.30167e+02
           302   1.29477e+02   3.02000e+02   2.31961e+01   1.25839e+01   1.30333e+02
           303   1.29651e+02   3.03000e+02   2.32343e+01   1.25841e+01   1.30500e+02
           304   1.29828e+02   3.04000e+02   2.32718e+01   1.25840e+01   1.30667e+02
           305   1.29987e+02   3.05000e+02   2.33091e+01   1.25840e+01   1.30833e+02
           306   1.30160e+02   3.06000e+02   2.33459e+01   1.25839e+01   1.31000e+02
           307   1.30325e+02   3.07000e+02   2.33829e+01   1.25838e+01   1.31167e+02
           308   1.30513e+02   3.08000e+02   2.34209e+01   1.25837e+01   1.31333e+02
           309   1.30686e+02   3.09000e+02   2.34591e+01   1.25837e+01   1.31500e+02
           310   1.30846e+02   3.10000e+02   2.34977e+01   1.25838e+01   1.31667e+02
           311   1.31014e+02   3.11000e+02   2.35359e+01   1.25840e+01   1.31833e+02
           312   1.31190e+02   3.12000e+02   2.35725e+01   1.25846e+01   1.32000e+02
           313   1.31361e+02   3.13000e+02   2.36105e+01   1.25850e+01   1.32167e+02
           314   1.31528e+02   3.14000e+02   2.36496e+01   1.25854e+01   1.32333e+02
           315   1.31711e+02   3.15000e+02   2.36881e+01   1.25858e+01   1.32500e+02
           316   1.31876e+02   3.16000e+02   2.37290e+01   1.25862e+01   1.32667e+02
           317   1.32045e+02   3.17000e+02   2.37679e+01   1.25865e+01   1.32833e+02
           318   1.32213e+02   3.18000e+02   2.38062e+01   1.25866e+01   1.33000e+02
           319   1.32386e+02   3.19000e+02   2.38448e+01   1.25866e+01   1.33167e+02
           320   1.32567e+02   3.20000e+02   2.38820e+01   1.25863e+01   1.33333e+02
           321   1.32736e+02   3.21000e+02   2.39200e+01   1.25861e+01   1.33500e+02
           322   1.32911e+02   3.22000e+02   2.39578e+01   1.25860e+01   1.33667e+02
           323   1.33072e+02   3.23000e+02   2.39951e+01   1.25859e+01   1.33833e+02
